customer_id,campaign_id,campaign_name,start_date,end_date,primary_segment,customer_tier,customer_segment,treatment_grp,cnvrsn_flg,campaign_revenue,offer_cost,contact_cost,total_campaign_cost
192,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
193,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
194,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
195,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
196,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
197,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
198,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
199,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
200,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
201,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
202,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
203,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
204,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,Y,3.85,0.5,0.1,0.6
205,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
206,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
207,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
208,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
209,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
210,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
211,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
212,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
213,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,Y,7.9,0.0,0.0,0.0
214,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
215,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
216,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
217,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
218,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
219,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
220,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
221,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
222,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
223,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
224,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
225,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
226,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
227,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
228,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
229,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
230,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
231,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
232,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,Y,10.41,0.5,0.1,0.6
233,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
234,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
235,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
236,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
237,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
238,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
239,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
240,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
241,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
242,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
243,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
244,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
245,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,Y,3.24,0.5,0.1,0.6
246,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
247,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
248,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
249,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
250,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
251,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
252,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
253,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
254,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
255,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
256,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
257,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
258,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
259,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
260,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
261,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
262,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
263,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
264,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
265,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
266,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
267,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
268,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
269,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
270,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
271,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
272,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,Y,3.29,0.5,0.1,0.6
273,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
274,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
275,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
276,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
277,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
278,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
279,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
280,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
281,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
282,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
283,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
284,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,Y,3.89,0.0,0.0,0.0
285,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
286,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
287,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
288,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
289,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
290,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,Y,5.78,0.0,0.0,0.0
291,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
292,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
293,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
294,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,Y,4.07,0.5,0.1,0.6
295,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
296,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
297,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
298,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
299,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
300,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
301,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
302,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
303,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
304,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Champion,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
305,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
306,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
307,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
308,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
309,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
310,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
311,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
312,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
313,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
314,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
315,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
316,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
317,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
318,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
319,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
320,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Reactivation,Low Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
321,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
322,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
323,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,Y,5.92,0.5,0.1,0.6
324,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
325,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
326,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
327,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
328,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
329,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
330,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
331,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,Y,7.84,0.5,0.1,0.6
332,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
333,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
334,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
335,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
336,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
337,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
338,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
339,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
340,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,CONTROL,Y,2.7,0.0,0.0,0.0
341,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
342,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
343,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
344,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
345,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
346,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
347,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
348,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
349,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
350,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
351,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
352,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
353,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
354,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,CONTROL,N,0.0,0.0,0.0,0.0
355,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
356,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
357,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
358,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
359,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
360,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
361,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
362,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
363,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
364,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
365,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
366,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
367,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
368,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
369,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
370,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
371,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
372,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
373,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
374,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
375,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,Y,3.7,0.5,0.1,0.6
376,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,CONTROL,Y,3.92,0.0,0.0,0.0
377,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Churn Watchlist,High Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
378,CMP-2025-002,Summer Retention Offer,2025-08-01,2025-08-31,Win-Back Growth,Medium Value,Win-Back,TEST,N,0.0,0.0,0.1,0.1
